************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     3071 *      3071 * 2.6301560 *         0 *
*     3072 *      3072 *         0 * 4.8301235 *
*     3073 *      3073 * 9.9667494 *         0 *
*     3074 *      3074 * 3.0751155 * 0.4527617 *
*     3075 *      3075 *         0 *         0 *
*     3076 *      3076 * 6.1793972 *         0 *
*     3077 *      3077 *         0 * 2.8459216 *
*     3078 *      3078 * 1.7248104 *         0 *
*     3079 *      3079 *         0 *         0 *
*     3080 *      3080 *         0 * 9.0900595 *
*     3081 *      3081 *         0 * 4.7789648 *
*     3082 *      3082 * 3.8001386 *         0 *
*     3083 *      3083 *         0 *         0 *
*     3084 *      3084 * 9.6706231 * 1.7120295 *
*     3085 *      3085 *         0 *         0 *
*     3086 *      3086 *         0 * 6.9400918 *
*     3087 *      3087 * 3.1201489 *         0 *
*     3088 *      3088 * 3.7724932 * 4.4789811 *
*     3089 *      3089 * 7.8100791 *         0 *
*     3090 *      3090 * 5.5601123 *         0 *
*     3091 *      3091 *         0 * 5.9214635 *
*     3092 *      3092 * 6.6785321 *         0 *
*     3093 *      3093 * 5.6301113 *         0 *
*     3094 *      3094 * 4.4201293 *         0 *
*     3095 *      3095 *         0 * 2.8101535 *
*     3096 *      3096 *         0 * 8.2500722 *
*     3097 *      3097 *         0 *         0 *
*     3098 *      3098 * 5.8149277 *         0 *
*     3099 *      3099 * 8.9800615 *         0 *
*     3100 *      3100 * 0.5201876 *         0 *
*     3101 *      3101 * 9.7400498 *         0 *
*     3102 *      3102 * 10.260406 *         0 *
*     3103 *      3103 * 8.1007648 *         0 *
*     3104 *      3104 * 9.1353626 *         0 *
*     3105 *      3105 *         0 *         0 *
*     3106 *      3106 * 7.9468761 *         0 *
*     3107 *      3107 * 3.6241752 *         0 *
*     3108 *      3108 * 9.3948509 *         0 *
*     3109 *      3109 * 4.2101323 *         0 *
*     3110 *      3110 * 0.9110315 *         0 *
*     3111 *      3111 * 9.4600546 *         0 *
*     3112 *      3112 * 5.0596084 * 0.5509369 *
*     3113 *      3113 *         0 * 5.9493214 *
*     3114 *      3114 * 9.4300546 *         0 *
*     3115 *      3115 * 4.4694299 * 5.1006227 *
*     3116 *      3116 *         0 * 5.1933252 *
*     3117 *      3117 * 2.3301606 *         0 *
*     3118 *      3118 * 5.8101088 *         0 *
*     3119 *      3119 * 3.1163442 *         0 *
*     3120 *      3120 * 4.8101235 *         0 *
*     3121 *      3121 * 2.9649481 * 3.0751573 *
*     3122 *      3122 * 7.1486078 *         0 *
*     3123 *      3123 *         0 *         0 *
*     3124 *      3124 * 6.9300918 *         0 *
*     3125 *      3125 * 0.0325841 *         0 *
*     3126 *      3126 * 4.2780888 *         0 *
*     3127 *      3127 * 7.6100820 *         0 *
*     3128 *      3128 * 5.7711248 *         0 *
*     3129 *      3129 *         0 * 10.030045 *
*     3130 *      3130 *         0 *         0 *
*     3131 *      3131 * 7.1509294 *         0 *
*     3132 *      3132 * 9.3500556 *         0 *
*     3133 *      3133 * 7.1671836 * 1.1928866 *
*     3134 *      3134 *         0 *         0 *
*     3135 *      3135 * 1.9201667 *         0 *
*     3136 *      3136 * 2.8562412 * 5.5538290 *
*     3137 *      3137 * 10.357891 *         0 *
*     3138 *      3138 * 4.5301279 *         0 *
*     3139 *      3139 *         0 * 3.8501379 *
*     3140 *      3140 * 0.0262482 * 5.9538577 *
*     3141 *      3141 * 9.1520060 *         0 *
*     3142 *      3142 * 3.6501408 *         0 *
*     3143 *      3143 * 10.080044 *         0 *
*     3144 *      3144 * 4.6282021 * 1.8943230 *
*     3145 *      3145 * 1.8945098 *         0 *
*     3146 *      3146 * 3.3956022 * 0.7545310 *
*     3147 *      3147 * 0.9165043 * 1.4436557 *
*     3148 *      3148 * 3.3001462 *         0 *
*     3149 *      3149 *         0 * 10.480039 *
*     3150 *      3150 * 4.3801298 *         0 *
*     3151 *      3151 *         0 * 6.1061231 *
*     3152 *      3152 *         0 * 7.3000864 *
*     3153 *      3153 *         0 *         0 *
*     3154 *      3154 *         0 * 7.9854385 *
*     3155 *      3155 * 5.3074030 *         0 *
*     3156 *      3156 * 7.0581525 * 1.4012095 *
*     3157 *      3157 * 8.2600722 *         0 *
*     3158 *      3158 * 0.0186642 * 4.1456648 *
*     3159 *      3159 * 2.0801643 *         0 *
*     3160 *      3160 * 7.6400815 *         0 *
*     3161 *      3161 *         0 * 6.1884857 *
*     3162 *      3162 * 4.4600259 *         0 *
*     3163 *      3163 * 1.2901761 *         0 *
*     3164 *      3164 *         0 * 7.2502310 *
*     3165 *      3165 * 9.9900459 *         0 *
*     3166 *      3166 *         0 * 7.5800825 *
*     3167 *      3167 *         0 * 4.2538741 *
*     3168 *      3168 *         0 * 4.7456302 *
*     3169 *      3169 * 7.3861723 *         0 *
*     3170 *      3170 *         0 * 8.1200742 *
*     3171 *      3171 *         0 * 7.6974542 *
*     3172 *      3172 *         0 * 11.196851 *
*     3173 *      3173 * 5.0901196 *         0 *
*     3174 *      3174 *         0 * 8.3100712 *
*     3175 *      3175 * 3.5847507 *         0 *
*     3176 *      3176 * 7.6738878 *         0 *
*     3177 *      3177 * 4.4501289 *         0 *
*     3178 *      3178 * 8.3161914 * 1.6481610 *
*     3179 *      3179 * 9.2500576 *         0 *
*     3180 *      3180 * 8.2203008 *         0 *
*     3181 *      3181 *         0 * 4.7601245 *
*     3182 *      3182 * 7.0100908 *         0 *
*     3183 *      3183 * 4.9201220 *         0 *
*     3184 *      3184 *         0 * 6.8286121 *
*     3185 *      3185 *         0 * 4.8871597 *
*     3186 *      3186 * 3.7733651 * 1.5220313 *
*     3187 *      3187 *         0 *         0 *
*     3188 *      3188 *         0 *         0 *
*     3189 *      3189 * 6.3338775 * 1.4637857 *
*     3190 *      3190 * 6.5500976 *         0 *
*     3191 *      3191 * 8.3800703 *         0 *
*     3192 *      3192 *         0 *         0 *
*     3193 *      3193 * 3.9801359 *         0 *
*     3194 *      3194 * 1.5585306 *         0 *
*     3195 *      3195 * 5.0301201 *         0 *
*     3196 *      3196 * 6.5125558 *         0 *
*     3197 *      3197 *         0 * 5.5501127 *
*     3198 *      3198 *         0 * 5.9101074 *
*     3199 *      3199 * 7.4508389 *         0 *
*     3200 *      3200 * 4.5501274 *         0 *
*     3201 *      3201 *         0 * 2.3185086 *
*     3202 *      3202 *         0 *         0 *
*     3203 *      3203 *         0 * 5.4866363 *
*     3204 *      3204 * 7.0100908 *         0 *
*     3205 *      3205 * 5.9601064 *         0 *
*     3206 *      3206 *         0 * 2.5206420 *
*     3207 *      3207 * 11.740020 *         0 *
*     3208 *      3208 * 7.5400830 *         0 *
*     3209 *      3209 * 6.4200996 *         0 *
*     3210 *      3210 * 0.4530894 *         0 *
*     3211 *      3211 * 9.0534922 *         0 *
*     3212 *      3212 * 7.3442820 * 1.3757833 *
*     3213 *      3213 * 1.3575357 * 7.2025316 *
*     3214 *      3214 *         0 * 9.6830436 *
*     3215 *      3215 * 5.9217185 *         0 *
*     3216 *      3216 * 3.2869555 * 3.3231411 *
*     3217 *      3217 * 8.3180245 *         0 *
*     3218 *      3218 * 3.0527223 *         0 *
*     3219 *      3219 * 7.3400859 *         0 *
*     3220 *      3220 *         0 *         0 *
*     3221 *      3221 * 9.4500546 *         0 *
*     3222 *      3222 * 2.3801599 *         0 *
*     3223 *      3223 *         0 *         0 *
*     3224 *      3224 *         0 * 3.8401381 *
*     3225 *      3225 *         0 * 9.3016116 *
*     3226 *      3226 *         0 * 9.6413276 *
*     3227 *      3227 * 6.1746808 * 1.9727839 *
*     3228 *      3228 *         0 * 8.1200742 *
*     3229 *      3229 * 2.9901508 *         0 *
*     3230 *      3230 *         0 * 1.7668087 *
*     3231 *      3231 * 6.5700971 *         0 *
*     3232 *      3232 * 2.3253068 * 4.5378919 *
*     3233 *      3233 * 6.2501020 *         0 *
*     3234 *      3234 *         0 * 9.2500576 *
*     3235 *      3235 * 10.232471 *         0 *
*     3236 *      3236 * 5.2942396 *         0 *
*     3237 *      3237 * 6.7200952 *         0 *
*     3238 *      3238 *         0 * 6.6200966 *
*     3239 *      3239 * 5.0501201 *         0 *
*     3240 *      3240 * 6.6382303 * 1.7618399 *
*     3241 *      3241 * 8.0102330 * 0.2998382 *
*     3242 *      3242 * 4.3329259 *         0 *
*     3243 *      3243 * 0.9242418 * 3.3058904 *
*     3244 *      3244 * 3.4201442 *         0 *
*     3245 *      3245 * 4.6901254 *         0 *
*     3246 *      3246 * 7.3800854 *         0 *
*     3247 *      3247 * 5.2992079 *         0 *
*     3248 *      3248 * 9.0700605 *         0 *
*     3249 *      3249 * 2.1220477 * 3.1857991 *
*     3250 *      3250 * 8.0600752 *         0 *
*     3251 *      3251 * 2.2659204 * 2.7739784 *
*     3252 *      3252 * 7.4729007 *         0 *
*     3253 *      3253 * 8.3500712 *         0 *
*     3254 *      3254 *         0 *         0 *
*     3255 *      3255 * 9.1783363 *         0 *
*     3256 *      3256 * 5.0848397 *         0 *
*     3257 *      3257 * 5.4301142 *         0 *
*     3258 *      3258 * 6.7023604 *         0 *
*     3259 *      3259 * 7.7700795 *         0 *
*     3260 *      3260 * 9.4085579 *         0 *
*     3261 *      3261 * 2.9801508 *         0 *
*     3262 *      3262 *         0 * 9.9000478 *
*     3263 *      3263 * 1.0801792 *         0 *
*     3264 *      3264 *         0 * 4.4101293 *
*     3265 *      3265 * 5.2201176 *         0 *
*     3266 *      3266 * 7.2600869 *         0 *
*     3267 *      3267 * 9.9200478 *         0 *
*     3268 *      3268 * 3.7401396 *         0 *
*     3269 *      3269 * 11.085815 *         0 *
*     3270 *      3270 *         0 * 8.7000654 *
*     3271 *      3271 *         0 * 1.7101879 *
*     3272 *      3272 *         0 * 7.5400830 *
*     3273 *      3273 * 4.4597480 * 2.9703364 *
*     3274 *      3274 * 7.1800883 *         0 *
*     3275 *      3275 * 6.2984101 * 0.9769362 *
*     3276 *      3276 *         0 * 11.343033 *
*     3277 *      3277 *         0 * 9.6223272 *
*     3278 *      3278 * 3.3601452 *         0 *
*     3279 *      3279 * 6.7570758 *         0 *
*     3280 *      3280 *         0 *         0 *
*     3281 *      3281 *         0 *         0 *
*     3282 *      3282 * 3.5201428 *         0 *
*     3283 *      3283 *         0 *         0 *
*     3284 *      3284 * 1.4632632 *         0 *
*     3285 *      3285 * 8.4000703 *         0 *
*     3286 *      3286 * 2.0492017 * 1.9909332 *
*     3287 *      3287 * 0.8884249 * 1.2755886 *
*     3288 *      3288 * 7.1317455 *         0 *
*     3289 *      3289 * 7.6500810 *         0 *
*     3290 *      3290 *         0 * 7.3072124 *
*     3291 *      3291 * 3.0601496 *         0 *
*     3292 *      3292 *         0 *         0 *
*     3293 *      3293 *         0 *         0 *
*     3294 *      3294 * 8.7306790 *         0 *
*     3295 *      3295 * 2.7901538 *         0 *
*     3296 *      3296 * 11.120029 *         0 *
*     3297 *      3297 * 4.9943090 *         0 *
*     3298 *      3298 *         0 *         0 *
*     3299 *      3299 * 6.5600976 *         0 *
*     3300 *      3300 *         0 *         0 *
*     3301 *      3301 *         0 *         0 *
*     3302 *      3302 *         0 *         0 *
*     3303 *      3303 *         0 * 4.5783490 *
*     3304 *      3304 *         0 *         0 *
*     3305 *      3305 * 4.0387619 * 5.9293987 *
*     3306 *      3306 * 4.9727057 *         0 *
*     3307 *      3307 *         0 *         0 *
*     3308 *      3308 * 2.1201638 *         0 *
*     3309 *      3309 * 4.3119042 *         0 *
*     3310 *      3310 * 7.3140348 * 0.6260422 *
*     3311 *      3311 * 5.9199914 *         0 *
*     3312 *      3312 * 10.280042 *         0 *
*     3313 *      3313 *         0 * 10.880033 *
*     3314 *      3314 * 7.5224399 *         0 *
*     3315 *      3315 * 10.090044 *         0 *
*     3316 *      3316 *         0 * 9.3143216 *
*     3317 *      3317 * 0.8601824 *         0 *
*     3318 *      3318 * 4.9501215 *         0 *
*     3319 *      3319 * 8.9834031 *         0 *
*     3320 *      3320 * 5.4072271 *         0 *
*     3321 *      3321 * 0.7758909 * 5.6320125 *
*     3322 *      3322 * 7.1600883 *         0 *
*     3323 *      3323 *         0 * 3.1401484 *
*     3324 *      3324 * 0.8485792 * 6.3915081 *
*     3325 *      3325 * 6.3398493 *         0 *
*     3326 *      3326 *         0 *         0 *
*     3327 *      3327 *         0 *         0 *
*     3328 *      3328 *         0 *         0 *
*     3329 *      3329 *         0 *         0 *
*     3330 *      3330 *         0 * 8.1480811 *
*     3331 *      3331 * 5.9359175 *         0 *
*     3332 *      3332 * 6.4659923 *         0 *
*     3333 *      3333 * 7.6344014 *         0 *
*     3334 *      3334 * 3.8069334 *         0 *
*     3335 *      3335 * 0.0795778 * 4.2305529 *
*     3336 *      3336 *         0 *         0 *
*     3337 *      3337 * 6.6000971 *         0 *
*     3338 *      3338 *         0 * 4.5601274 *
*     3339 *      3339 *         0 *   3.84043 *
*     3340 *      3340 * 1.6201711 *         0 *
*     3341 *      3341 * 10.489559 *         0 *
*     3342 *      3342 *         0 * 7.5900820 *
*     3343 *      3343 *  5.535301 * 2.5703376 *
*     3344 *      3344 * 4.6933000 *         0 *
*     3345 *      3345 * 7.4084205 *         0 *
*     3346 *      3346 * 5.5301127 *         0 *
*     3347 *      3347 * 7.3360102 * 0.6148373 *
*     3348 *      3348 * 4.9401215 *         0 *
*     3349 *      3349 *         0 * 7.9200771 *
*     3350 *      3350 * 10.099782 *         0 *
*     3351 *      3351 * 5.6301113 *         0 *
*     3352 *      3352 * 10.940032 *         0 *
*     3353 *      3353 * 8.2800722 *         0 *
*     3354 *      3354 *         0 * 11.893683 *
*     3355 *      3355 * 0.4423257 *         0 *
*     3356 *      3356 *         0 * 8.4900683 *
*     3357 *      3357 * 0.5371197 * 3.5630145 *
*     3358 *      3358 * 0.2566835 * 7.6279263 *
*     3359 *      3359 * 7.0444894 *         0 *
*     3360 *      3360 *         0 * 7.5300830 *
*     3361 *      3361 * 10.942766 *         0 *
*     3362 *      3362 *         0 * 6.8931341 *
*     3363 *      3363 * 0.1778799 * 7.4044219 *
*     3364 *      3364 * 0.2356097 *         0 *
*     3365 *      3365 * 3.4451067 * 0.8031186 *
*     3366 *      3366 *         0 *         0 *
*     3367 *      3367 *         0 *         0 *
*     3368 *      3368 * 7.5098494 * 1.0902179 *
*     3369 *      3369 * 2.7932298 * 1.9695911 *
*     3370 *      3370 * 6.6881860 * 4.8518373 *
*     3371 *      3371 *         0 *         0 *
*     3372 *      3372 *         0 *         0 *
*     3373 *      3373 * 4.5001284 *         0 *
*     3374 *      3374 *         0 * 4.6401259 *
*     3375 *      3375 * 8.3298591 *         0 *
*     3376 *      3376 * 9.3251990 *         0 *
*     3377 *      3377 * 4.4601289 *         0 *
*     3378 *      3378 * 3.6001416 *         0 *
*     3379 *      3379 * 9.0727069 *         0 *
*     3380 *      3380 *         0 *         0 *
*     3381 *      3381 *         0 * 0.9599714 *
*     3382 *      3382 * 0.2083572 *         0 *
*     3383 *      3383 * 2.6654275 * 5.9146397 *
*     3384 *      3384 *         0 *         0 *
*     3385 *      3385 *         0 *         0 *
*     3386 *      3386 *         0 * 4.9601215 *
*     3387 *      3387 * 5.8119576 *         0 *
*     3388 *      3388 *         0 *         0 *
*     3389 *      3389 *         0 *         0 *
*     3390 *      3390 *         0 *         0 *
*     3391 *      3391 *         0 * 4.9533056 *
*     3392 *      3392 *         0 *         0 *
*     3393 *      3393 *         0 *         0 *
*     3394 *      3394 * 0.6701853 *         0 *
*     3395 *      3395 *         0 *         0 *
*     3396 *      3396 *         0 *         0 *
*     3397 *      3397 *         0 *         0 *
*     3398 *      3398 * 0.0777989 * 7.1022893 *
*     3399 *      3399 *         0 * 9.5593415 *
*     3400 *      3400 * 4.9109605 *         0 *
*     3401 *      3401 *         0 *         0 *
*     3402 *      3402 * 7.0500903 *         0 *
